followers,polarity,sentiment_confidence,clusters,difference
234,0.5,0.5,0,0.000668594
1021,0,0,4,0
1645,0,0,4,0
2320,0,1,1,0
32,0.3,0.45,1,4.94E-05
88,0,0,4,0
3393,0,0,4,0
9,0,0,4,0
108,0.15,0.05,4,9.26E-06
69,0,0,4,0
102,0.25,0.5,1,0.000145719
2693,0,0,4,0
522,0,0,4,0
1234,0,0,4,0
1444,0,0.1,4,0
7030,0.136363636,0.454545455,1,0.004980101
16,-0.1875,0.5,1,-1.71E-05
118,-0.05,0.716666667,1,-4.83E-05
4470,0,0,4,0
36289,0.136363636,0.454545455,1,0.025707379
1793,0,0,4,0
130,-0.2,0.4,1,-0.000118861
1793,0,0,4,0
1060,-0.083333333,0.188888889,4,-0.000190694
18350,0,0,4,0
69,0,0.625,1,0
219060,0,0,2,0
2725,0.5,0.5,0,0.007785982
77,0,0,4,0
72,0.5,0.5,0,0.000205721
1526,0,0,4,0
298,0,0,4,0
380,0.317857143,0.542857143,0,0.00074939
13,-0.05,0.716666667,1,-5.32E-06
162,0,0,4,0
363,0,0,4,0
14,0.1,0.4,1,6.40E-06
135,0,1,1,0
80,0.5,0.6,0,0.000274295
5959,0,0,4,0
35,0.45,0.75,0,0.000135005
9,0,0,4,0
5624,0,0,4,0
423,0,0,4,0
1696,0,0,4,0
93,0,0,4,0
189,0.066666667,0.5,1,7.20E-05
1122,0,0,4,0
3972,0.166666667,0.277777778,1,0.00210166
281,0,0,4,0
273,0.15,0.416666667,1,0.000195007
63,0,0,4,0
1569,0,0,4,0
16,-0.083333333,0.216666667,4,-3.30E-06
86,-0.15,0.4,1,-5.90E-05
152,0,0,4,0
423,0,0,4,0
689,0,0,4,0
720,0,0,4,0
1962,0.025,0.5,1,0.000280295
117,0,0,4,0
1345,0.1,0.4,1,0.000614878
14,0.052777778,0.7,1,5.91E-06
84,0,0,4,0
27,0.4,0.4,0,4.94E-05
19,0,0,4,0
2818,0,0.1,4,0
100,0.2625,0.4,1,0.000120004
7,0,0,4,0
280,-0.466666667,0.666666667,3,-0.00099559
918,0.45,0.775,0,0.003659012
87,0,0,4,0
156,0.1,0.4,1,7.13E-05
55,0,0,4,0
1,0,0.1,4,0
47,0,0,4,0
964,-0.15,0.4,1,-0.000661051
9,0,0,4,0
72,0.8,0.2,0,0.000131662
155,0,0,4,0
1291,0.25,0.25,1,0.000922175
143670,0,0,4,0
96,0.1,0.2,4,2.19E-05
76,0.8,0.6,0,0.000416929
523,0.2,0.6,1,0.000717282
41,0.35,0.55,0,9.02E-05
182,0,0,4,0
1280,0.8,0.6,0,0.007021956
139,0.7,0.6,0,0.000667223
1633,0.8,0.6,0,0.00895848
68,0,0,4,0
51,0.35,0.3,0,6.12E-05
17,-0.75,1,3,-0.000145719
19,0.1,0.4,1,8.69E-06
6,-0.375,0.5,3,-1.29E-05
58,0,0,4,0
353,0,0,4,0
705,0,0,4,0
375,0,0,4,0
2,0,0,4,0
56,-0.05,0.716666667,1,-2.29E-05
14563,0.5,0.6,0,0.049932005
26,0,0,4,0
57,0.2625,0.4,1,6.84E-05
92,0.25,0.25,1,6.57E-05
149,-0.75,1,3,-0.001277187
901,0.268181818,0.65,0,0.001795041
165,0,0,4,0
41,0,0,4,0
1291,0.4,0.7,0,0.004131342
8,0,0,4,0
50,0,0,4,0
355,0.25,0.277777778,1,0.000281756
177,0.1,0.425,1,8.60E-05
3,0,0,4,0
87,0,0,4,0
783,0.8,0.9,0,0.006443193
16,-0.25,1,3,-4.57E-05
205,0.15,0.05,4,1.76E-05
19,0,0,4,0
89,0.2,0.266666667,1,5.42E-05
2955,-0.168888889,0.791111111,1,-0.004512352
419,0.225,0.45,1,0.00048486
41,0.35,0.55,0,9.02E-05
209,0,0,4,0
133,0,0,4,0
38,0,0,4,0
11611,0,0,4,0
796,0,0,4,0
41,0.35,0.55,0,9.02E-05
512,0,0,4,0
156,0.7,0.6,0,0.000748826
79,0,0.1,4,0
381,0,0,4,0
502,0,0.1,4,0
800,-0.9375,1,3,-0.008571724
85,0.178571429,0.317857143,1,5.51E-05
493,-0.05,0.716666667,1,-0.000201902
40,0,0,4,0
590,-0.166666667,0.833333333,3,-0.00093654
445,0,0,4,0
34,0,0,4,0
101,0,0.5,1,0
150,-0.05,0.716666667,1,-6.14E-05
301,0.9375,0.95,0,0.003063856
12921,0,0.0625,4,0
558,0.1,0.383333333,1,0.000244466
17,0.8,0.4,0,6.22E-05
24,0,0,4,0
87,-0.75,1,3,-0.00074574
110,-0.075,0.3,1,-2.83E-05
3532,0,0,4,0
133,0,0,4,0
542,0.142857143,0.617857143,1,0.000546759
512,-0.260416667,0.066666667,4,-0.000101591
1997,0,0,4,0
26047,0.5,0.5,0,0.074422563
230,0,0,4,0
652,0.125,0.166666667,4,0.000155243
4,0,0,4,0
143,0.266666667,0.5,1,0.000217912
48,0,0,4,0
704,0.5,0.5,0,0.002011498
2,-0.3125,0.5,3,-3.57E-06
2736,0.266666667,0.5,1,0.004169286
53,0,0,4,0
133,0,0,4,0
2639,0,0,4,0
477,-0.05,0.716666667,1,-0.00019535
2175,0,0,4,0
201,-0.125,0.375,1,-0.000107682
4,0.433333333,0.833333333,0,1.65E-05
133,0,0,4,0
143,0.136363636,0.454545455,1,0.000101302
25,0.136363636,0.454545455,1,1.77E-05
72,-0.05,0.716666667,1,-2.95E-05
1149,-0.135714286,0.221428571,4,-0.000394626
166,0.541666667,0.8,0,0.000822124
2965,1,1,0,0.033886881
0,0.315,0.487777778,0,0
94,0,0,4,0
63,-0.1171875,0.5,1,-4.22E-05
923,0.25,0.277777778,1,0.000732565
133,0.175,0.325,1,8.65E-05
4,0,0,4,0
50,0,0,4,0
3191,0,0,4,0
2777,0,0,4,0
1768,0.2,0.2,4,0.000808256
17,0,0,4,0
1021,0,0,4,0
1793,0,0,4,0
206,0,0,4,0
1793,0,0,4,0
1735,0,0,4,0
18350,0,0,4,0
539,-0.5,1,3,-0.003080106
277,-0.05,0.716666667,1,-0.000113442
785,-0.260416667,0.433333333,1,-0.001012436
184,0,0,4,0
800,0,0,4,0
175,-0.75,1,3,-0.001500052
619,0,0,4,0
55,0.316666667,0.766666667,0,0.000152608
2800,-0.05,0.716666667,1,-0.001146706
57,0,0,4,0
305,-0.466666667,0.666666667,3,-0.001084482
2455,0,0,4,0
4133,0.008333333,0.016666667,4,6.56E-06
6,0.25,0.25,1,4.29E-06
2957,0,0,4,0
950,0.16,0.54,1,0.000938089
471,-0.91,0.866666667,3,-0.004245426
890,0,0,4,0
448,0,0,4,0
945,0.25,0.8125,0,0.002193826
408,0.125,0.95,1,0.000553733
230,0,0,4,0
45,0,0,4,0
745,0,0,4,0
156,0,0,4,0
1396,0,0,4,0
485,0,0,4,0
1,-0.75,1,3,-8.57E-06
166,0.266666667,0.5,1,0.000252961
8306,0,0.1,4,0
660,0.2,0.25,1,0.000377156
133,0,0.066666667,4,0
961,-0.15,0.4,1,-0.000658994
72,0.6,1,0,0.000493731
424,0,0,4,0
190,0.5,0.5,0,0.000542876
1369,0,0,4,0
376,0.25,0.333333333,1,0.000358108
1283,0,0.1,4,0
12,0,0,4,0
95,0,0.1,4,0
68,-0.75,1,3,-0.000582877
26713,0,1,1,0
23025,0,0.375,1,0
5179,0,0,4,0
257,0,0,4,0
1402,0.033333333,0.155555556,4,8.31E-05
4761,-0.375,0.625,3,-0.012753118
1586,0,0,4,0
310,0,0,4,0
1287,0.15625,0.1125,4,0.000258558
292,-0.5,1,3,-0.001668629
2688,0.4,0.9,0,0.011059581
12,-0.75,1,3,-0.000102861
320,0,0,4,0
134,0.125,0.95,1,0.000181863
184,0,0,4,0
1677,-0.325,0.65,3,-0.004048897
124,0.35,0.55,0,0.000272809
360161,0.2,0.2,2,0.164650699
2981,0,0,4,0
355,0,0,4,0
7407,0.25,0.5,1,0.010581793
1377,0,1,1,0
184,0,0,4,0
362,0.25,0.5,1,0.000517161
65,-0.09375,0.25,4,-1.74E-05
5,0,0,4,0
1436,0,0,4,0
63,-0.1171875,0.5,1,-4.22E-05
171,0,1,1,0
277,0,0,4,0
4488,0,0,4,0
4118,-0.181818182,0.727272727,1,-0.006223402
313,0.1,0.383333333,1,0.000137129
514,0.7,0.6,0,0.002467285
489,0,0,4,0
458,0,0,4,0
33,0,0,4,0
11122,0,0,4,0
91,-0.75,1,3,-0.000780027
1029,0,0,4,0
510,-0.15,0.4,1,-0.000349726
155,0.2,0.3,1,0.000106289
56,-0.15,0.4,1,-3.84E-05
62,0,0,4,0
3532,0,0.033333333,4,0
0,0.25,0.333333333,1,0
13,-0.260416667,0.066666667,4,-2.58E-06
20100,0,0.15,4,0
8,0.75,1,0,6.86E-05
100,0.194444444,0.818518519,1,0.000181899
25,0,0,4,0
839,-0.290625,0.65,3,-0.001811403
64,0.295238095,0.245238095,1,5.30E-05
133,0.4,0.55,0,0.000334412
1301,-0.5,0.8,3,-0.005947633
16,-0.75,1,3,-0.000137148
143,-0.75,1,3,-0.001225757
63,-0.1171875,0.5,1,-4.22E-05
19,1,0.3,0,6.51E-05
6080,0,0,4,0
347,0,0,4,0
9588,-0.6,0.9,3,-0.059173695
214,0,0,4,0
801,0.325,0.825,0,0.002454577
265,0,0,4,0
154,0,0,4,0
20,-0.066666667,0.3,1,-4.57E-06
215,-0.23625,0.758333333,3,-0.000440228
1724,0,0,4,0
278,0.1,0.383333333,1,0.000121795
1110,0,0,4,0
175,0,0,4,0
455,0,1,1,0
1868,0.2,0.2,4,0.000853972
1021,0,0,4,0
69,0,0,4,0
89,0.25,0.5,1,0.000127147
1256,0,0,4,0
0,0,0.55,1,0
11,-0.4,0.7,3,-3.52E-05
2138,0,0,4,0
201,0.1,0.383333333,1,8.81E-05
5025,0,0.375,1,0
18027,-0.75,1,3,-0.154522465
476,0,0.083333333,4,0
1111,0.25,0.25,1,0.000793599
1021,0,0,4,0
2535,0,0,4,0
2393,0.16,0.54,1,0.002362998
2535,0,0,4,0
19160,0.136363636,0.5,1,0.014930384
1021,0,0,4,0
3,0,0,4,0
2535,0,0,4,0
1,0,0,4,0
36,0.1,0.4,1,1.65E-05
749,0,0,4,0
901,0.268181818,0.65,0,0.001795041
1509,0.3,0.1,4,0.000517389
1793,0,0,4,0
4138,0,0,4,0
16954,0,0,4,0
432,0.1,0.55,1,0.000271552
1793,0,0,4,0
18350,0,0,4,0
263,0,0,4,0
23,0.1,0.4,1,1.05E-05
32350,-0.15,0.4,1,-0.022183621
21,0.1,0.4,1,9.60E-06
2175,0,0,4,0
141,-0.5,1,3,-0.000805742
418,0,0,4,0
336,0.25,0.277777778,1,0.000266676
4,-0.75,1,3,-3.43E-05
302,0,0.2,4,0
24,0,0,4,0
133,0,0,4,0
38,0,0,4,0
802,0,0,4,0
1,0,0,4,0
230,0.125,0.75,1,0.000246437
101,0,0,4,0
157,-0.1,0.1,4,-1.79E-05
197,0.393333333,0.544444444,0,0.000482156
158,0,0,4,0
171,0,0,4,0
124,-0.6,0.95,3,-0.000807799
279,0.5,1,0,0.001594341
133,0,0,4,0
357,0,0,4,0
77,0,0,4,0
19,-0.016666667,0.533333333,1,-1.93E-06
36,0.428571429,0.712301587,0,0.000125602
352,0.5,0.5,0,0.001005749
436,0.6,1,0,0.002989817
816,0,0,4,0
2615,-0.1,0.1,4,-0.000298867
4455,0,0,4,0
5165,0,0,4,0
103,0.4,0.633333333,0,0.00029822
403,0,0,4,0
44,0,0,4,0
16,0.083333333,0.416666667,1,6.35E-06
1522,0,0,4,0
610,0,0,4,0
3631,-0.15,0.4,1,-0.002489914
137,0,0,4,0
1219,0.732421875,0,0,0
133,0,0,4,0
970,0,0,4,0
50,0,0,4,0
2969,0,1,1,0
51,0,0,4,0
5560,-0.3,0.75,3,-0.014297635
243,0,0,4,0
130,0.025,0.05,4,1.86E-06
28,0,0,4,0
74,0,0,4,0
608,-0.030555556,0.280555556,1,-5.96E-05
1,0,0,4,0
1024,0.125,0.95,1,0.001389762
10,0.1,0.4,1,4.57E-06
597,0.6,1,0,0.004093855
625,0,0,4,0
159,0,0,4,0
48163,0.425,0.575,0,0.134517012
380,0.1,0.4,1,0.00017372
1738,0.325,0.716666667,0,0.00462655
4118,0,0,4,0
19,0,0,4,0
990,-0.15,0.325,1,-0.00055159
115,0.5,0.5,0,0.000328583
23,-0.25,0.8,3,-5.26E-05
269,0,0,4,0
10,0,0,4,0
29,0,0,4,0
28,-0.291666667,0.458333333,1,-4.28E-05
285,0,0.75,1,0
229,0.136363636,0.454545455,1,0.000162225
817,0.46875,0.75,0,0.003282702
248,-0.05,0.716666667,1,-0.000101565
91,0.2,0.266666667,1,5.55E-05
6891,0,0,4,0
178,0.3125,0.5,0,0.000317868
923,0,0,4,0
365,0.8,0.7,0,0.00233608
280,0,0,4,0
2843,-0.05,0.65,1,-0.001056008
247,-0.15,0.4,1,-0.000169377
186,0.5,0.5,0,0.000531447
241,-0.125,0.375,1,-0.000129112
152,0.2625,0.4,1,0.000182406
64,0,0,4,0
1517,0,0,4,0
459,0.3,0.1,4,0.000157377
1111,0,0,4,0
5,-0.133333333,0.6,1,-4.57E-06
0,0,0,4,0
534,0,0,4,0
817,0,0,4,0
1756,-1,1,3,-0.020069263
517,0.8,0.4,0,0.001890808
1556,0,0,4,0
1290,0,0,4,0
746,-0.35,0.75,3,-0.002238077
4118,0,0,4,0
104,0,0,4,0
202,0.5,0.5,0,0.000577163
746,0.25,0.25,1,0.000532875
609,0,0,4,0
3243,0,0,4,0
25,-0.466666667,0.666666667,3,-8.89E-05
445,0,0,4,0
4027,0,0,4,0
92,-1,1,3,-0.001051465
3951,-0.5,0.8,3,-0.018062336
11,-0.05,0.716666667,1,-4.50E-06
246,0.4,0.75,0,0.000843458
1145,1,1,0,0.013086165
19539,0,0,4,0
1297,-0.347222222,0.402777778,3,-0.002073098
71,-0.15,0.4,1,-4.87E-05
5165,0,0,4,0
333,0,0,4,0
520,0,0,4,0
56,0.008333333,0.016666667,4,8.89E-08
182,0.8,0.8,0,0.001331246
374,0,1,1,0
1619,0,0,4,0
325,0,0,4,0
32,0,0,4,0
0,0.3,0.1,4,0
414,0,0,4,0
42,-0.383333333,0.466666667,3,-8.59E-05
29,0.136363636,0.454545455,1,2.05E-05
3255,0.16,0.54,1,0.003214191
1,0,0,4,0
119,-0.083333333,0.188888889,4,-2.14E-05
15,-0.4,0.4,3,-2.74E-05
133,0.1,0.4,1,6.08E-05
745,0,0,4,0
745,0,0,4,0
900,0,0,4,0
1197,0,0,4,0
70,0.2,0.2,4,3.20E-05
380,0,0,4,0
165,0,0,4,0
5165,0,0,4,0
8,0,0,4,0
1673,0,0,4,0
1820,0.318181818,0.477272727,0,0.003158786
1021,0,0,4,0
42,0.433333333,0.733333333,0,0.000152539
1054,0,0,4,0
37,0,0,4,0
1793,0,0,4,0
81,0,0,4,0
18350,0,0,4,0
845,0.03125,0.375,1,0.000113174
2584,0.2,0.3,1,0.001771947
1282,-0.083333333,0.216666667,4,-0.000264549
2287,0,0,4,0
17039,0.25,0.333333333,1,0.016228178
1793,0,0,4,0
1021,0,0,4,0
113,0.118181818,0.277272727,1,4.23E-05
5528,0.285714286,0.535714286,0,0.009670304
835,0.25,0.5,1,0.001192898
106,0,0.1,4,0
6200,0,0,4,0
554,0,0,4,0
394,-0.466666667,0.666666667,3,-0.001400937
103,-0.5,0.8,3,-0.000470873
133,0,0,4,0
137,0,0,4,0
282,-0.4,0.7,3,-0.000902431
381898,0,0,2,0
527,0,0,4,0
309,0.8,0.4,0,0.001130096
39,-0.466666667,0.666666667,3,-0.000138671
423,0,0,4,0
17228,-0.276190476,0.471428571,1,-0.025636951
133,0,0,4,0
118,0.136363636,0.454545455,1,8.36E-05
22224,0.136363636,0.454545455,1,0.015743636
559,0,0,4,0
133,0,0,4,0
154,0,0,4,0
981,0,0,4,0
10,0,0,4,0
188,0,0,4,0
338,0.125,0.95,1,0.00045873
54,0.6,0.9,0,0.000333269
4118,0.216666667,0.866666667,0,0.008837663
2775,0.5,1,0,0.015857689
65976,-0.75,1,3,-0.565528049
35,0,0,4,0
184,0.125,0.375,1,9.86E-05
636,0,0,4,0
334,0.046590909,0.558333333,1,9.93E-05
133,0,0,4,0
854,0.25,0.45,1,0.001098038
428,0,0,4,0
145,0.25,0.277777778,1,0.000115083
65976,-0.25,0.333333333,1,-0.06283645
182,0.1,0.383333333,1,7.97E-05
45,0,0,4,0
316,0,0,4,0
80,-0.1,0.1,4,-9.14E-06
102,0,0,4,0
220,0,0,4,0
2620,0,0.75,1,0
3664,0,0,4,0
1073,0.046590909,0.558333333,1,0.000319008
988,0,0,4,0
43584,0,0,4,0
54,-0.25,1,3,-0.000154291
4118,-0.166666667,0.6,1,-0.004706448
55,0,0,4,0
2599,0,0,4,0
38,0,0,4,0
62,0,0,4,0
177,0.25,0.25,1,0.000126433
1086,-0.083333333,0.541666667,1,-0.000560257
48,0,0,4,0
133,0,0,4,0
229,-0.031818182,0.377272727,1,-3.14E-05
290,0,0.6,1,0
18,0,0,4,0
84,0,0,4,0
4591,0,0,4,0
44,0,0,4,0
1617,0,0,4,0
166,0,0,4,0
987,0,0,4,0
154,0.1,0.383333333,1,6.75E-05
100,0.15,0.05,4,8.57E-06
152,-0.316666667,0.3,4,-0.000165034
358,-0.3,0.4,1,-0.000490988
139,0,0,4,0
1439,0.25,0.25,1,0.001027893
11642,-0.125,0.375,1,-0.006237001
137,0.5,0.5,0,0.000391442
166,0,0,4,0
275,0,0,4,0
365,-0.295833333,0.370833333,1,-0.000457642
2419,0,0,4,0
698,0,0,4,0
894,-0.466666667,0.666666667,3,-0.003178776
1,0,0,4,0
317,0.1,0.383333333,1,0.000138881
52,0,0,4,0
3063,0,0,4,0
821,0,0,4,0
2301,0.05,0.55,1,0.000723196
452,0,0,4,0
3745,0.5,0.6,0,0.012840442
68,0,0,4,0
0,0.625,1,0,0
1919,-0.2,0.25,4,-0.001096609
133,0.357142857,0.571428571,0,0.000310215
9,0.3,0.356481481,1,1.10E-05
28,0.335227273,0.677272727,0,7.27E-05
50,0,0,4,0
1352,0,0,4,0
778,0,0,4,0
133,0.333333333,0.333333333,0,0.000168895
3193,0,0,4,0
99,0.1,0.4,1,4.53E-05
370,0,0,4,0
1994,0.1,0.383333333,1,0.000873592
23,0,0,4,0
43584,0,0,4,0
280,0.733333333,0.633333333,0,0.001486273
1053,0,0,4,0
1451,-0.15,0.4,1,-0.000995006
172,0,0,4,0
458,0,0,4,0
259,-0.15,0.4,1,-0.000177606
2393,0.3,1,0,0.008204854
1428,0,0,4,0
3070,0.433333333,0.833333333,0,0.012670278
2490,0,0,4,0
344,0,0,4,0
9,0.233333333,0.7,1,1.68E-05
5954,0,0,4,0
133,0,0,4,0
12,0.170454545,0.454545455,1,1.06E-05
637,0.8,0.4,0,0.00232968
321,0.2,0.2,4,0.000146748
331,0.133333333,0.566666667,1,0.000285826
70,0.1,0.4,1,3.20E-05
16,0,0.133333333,4,0
41,0.35,0.55,0,9.02E-05
66,0,0,4,0
22322,0,0,4,0
2908,0.16,0.54,1,0.002871541
374,-0.466666667,0.666666667,3,-0.001329824
222,0,0,4,0
6,0.2,0.2,4,2.74E-06
96,0,0,4,0
1428,0,0,4,0
260,0.5,0.3,0,0.00044573
1090,0.2,0.3,1,0.000747454
41,0.35,0.55,0,9.02E-05
1412,0,0,4,0
7225,0,0,4,0
41,0,0.1,4,0
215,0,0,4,0
160,-0.2,0.4,1,-0.000146291
243,-0.071428571,0.214285714,4,-4.25E-05
3384,0,0,4,0
191,0,0,4,0
21,0,0,4,0
7,0,0,4,0
1854,-0.2,0.4,1,-0.001695144
41,0.35,0.55,0,9.02E-05
736,0,0,4,0
588,0,0,4,0
58,0.2,0.266666667,1,3.54E-05
151,0,0,4,0
331,0,0,4,0
77,-0.25,1,3,-0.000220008
1106,0,0,4,0
103,0.25,0.5,1,0.000147148
1,0.083333333,0.75,1,7.14E-07
2236,0,0,4,0
235,0,0,4,0
28,0,0,4,0
52,0,0,4,0
1278,0,0,4,0
144,0,0,4,0
8,-0.75,1,3,-6.86E-05
279,0.1,0.2,4,6.38E-05
41,0.35,0.55,0,9.02E-05
104,0,0.1,4,0
2236,-1,1,3,-0.025555166
455,0.416903409,0.451136364,0,0.000978051
1707,0,0,4,0
301,0,0.1,4,0
1428,0,0,4,0
1598,0.5,0.8,0,0.007305394
314,0.39,0.533333333,0,0.000746449
141,0,0,4,0
480,0,0,4,0
41,0.35,0.55,0,9.02E-05
366,0.25,0.2,4,0.00020915
523,-0.05,0.2,4,-5.98E-05
75,0,0.1,4,0
69,0,0,4,0
145,-0.283333333,0.366666667,1,-0.000172165
7613,0.1,0.383333333,1,0.003335334
1264,0.325,0.45,0,0.002112758
5165,0,0,4,0
63,0,0,4,0
18,-0.3,0.5,3,-3.09E-05
181,-0.05,0.716666667,1,-7.41E-05
174,0,0,4,0
427,0.4375,0.35,0,0.000747276
1107,0,0.1125,4,0
8108,0,0,4,0
295,0,0.6,1,0
142,0,0,4,0
772,-0.15,0.4,1,-0.00052939
588,0.25,0.5,1,0.000840029
13130,-0.6,0.9,3,-0.081033648
41,0.35,0.55,0,9.02E-05
111,0,0,4,0
87,0.233333333,0.494444444,1,0.000114715
515,0,0,4,0
1586,0,0,4,0
93,0,0,4,0
153,0.2,0.85,1,0.000297267
2958,0,0,4,0
1473,-0.15,0.4,1,-0.001010092
81,0.25,0.5,1,0.000115718
315,0,0,4,0
41,0.35,0.55,0,9.02E-05
11,0,0,4,0
226,-0.466666667,0.666666667,3,-0.000803583
15,-0.25,1,3,-4.29E-05
573,-0.117857143,0.507142857,1,-0.000391424
759,0,0.5,1,0
9031,0,0,4,0
201,-0.25,0.833333333,3,-0.000478588
688,0.35,0.65,0,0.001788862
3220,0,0,4,0
41,0.095454545,0.284848485,1,1.27E-05
208,0,0,4,0
634,0.1,0.383333333,1,0.000277762
82,0.15625,0.1125,4,1.65E-05
3412,0,0,4,0
646,0,0,4,0
2357,0,0,4,0
220,0.008333333,0.016666667,4,3.49E-07
4118,0.311111111,0.555555556,0,0.008134601
1,0,0,4,0
2247,0.5,0.875,0,0.011235387
242,0.1,0.4,1,0.000110632
2505,0,0,4,0
1881,0,0,4,0
1948,0.4,0.75,0,0.006679087
126,0,0,4,0
2837,0.25,0.25,1,0.002026498
181,0.5,0.5,0,0.000517161
119,-0.6,0.9,3,-0.000734425
201,0,0,4,0
41,0,0,4,0
335,0.6875,0.5,0,0.001316117
92,0,0,4,0
9,0.15,0.488461538,1,7.54E-06
5165,0,0,4,0
36,0,0,4,0
7,0,0,4,0
2236,0,0,4,0
13295,0.16,0.54,1,0.013128315
109,0,0,4,0
1558,0,0,4,0
8,0,0,4,0
161,0,0.375,1,0
2187,0.8,0.9,0,0.017996506
154,0,0,4,0
308,0,0,4,0
2505,-0.6,0.9,3,-0.015459961
16,0,0.1,4,0
68,0,0,4,0
141,0,0,4,0
43,-0.75,1,3,-0.000368584
92,0.2,0.266666667,1,5.61E-05
93,0,0,4,0
46,0.214285714,0.642857143,1,7.24E-05
48,0.214285714,0.642857143,1,7.56E-05
167,0,0,4,0
309,0,0,4,0
1209,0.3,0.5,0,0.002072643
1716,0,0,4,0
46,-0.75,1,3,-0.000394299
348,-0.15,0.4,1,-0.000238637
200,0.1,0.3,1,6.86E-05
138,0,0,4,0
46,0,0,4,0
670,0,0,4,0
41,0.35,0.55,0,9.02E-05
5977,-0.03125,0.5,1,-0.001067358
67,-0.25,1,3,-0.000191435
361,-0.15,0.4,1,-0.000247551
970,0.266666667,0.5,1,0.001478146
404,-0.15,0.4,1,-0.000277038
331,0.1,0.383333333,1,0.000145015
2505,0,0,4,0
51,0,0,4,0
146,0,0,4,0
2,0,0,4,0
1533,0.5,0.5,0,0.004380151
4118,0,0,4,0
5004,0,0,4,0
8,0.35,0.55,0,1.76E-05
264,0,0,4,0
2357,0.4,0.5,0,0.005387614
22,0,0.083333333,4,0
13458,0.5,0.5,0,0.038452753
321,-0.1,0.75,1,-0.000275152
111,0,0,4,0
7769,0,0,4,0
306,0,0,4,0
900,0.5,0.5,0,0.002571517
308,0,0,4,0
2957,0,0,4,0
63,0.416666667,0.5,0,0.000150005
762,-0.15,0.4,1,-0.000522532
1183,0,0,4,0
16030,0,0,4,0
66,0,0,4,0
3,0,0,4,0
684,-0.6,0.8,3,-0.003752358
842,0,0,4,0
4,0,0,4,0
21670,0,0,4,0
432,0.275,0.425,1,0.000577048
12,-0.1875,0.5,1,-1.29E-05
510,0.033333333,0.066666667,4,1.30E-05
1630,0.266666667,0.5,1,0.002483895
4118,0.173333333,0.306666667,1,0.002501738
733,0.033333333,0.155555556,4,4.34E-05
656,0.5,0.5,0,0.00187435
268,-0.05,0.535416667,1,-8.20E-05
235,0,0,4,0
804,0,0.1,4,0
1396,0,0,4,0
290,0,0,4,0
1021,0,0,4,0
126,0,0,4,0
253,1,0.3,0,0.000867458
1189,0,0,4,0
14229,0,0,4,0
3393,0,0,4,0
1481,-0.1,0.5,1,-0.000846315
2505,-0.5,0.8,3,-0.011451823
3,0.8,0.4,0,1.10E-05
0,0,0,4,0
53,0.4,0.8,0,0.000193835
1793,0,0,4,0
5176,0,0,4,0
5092,0,0,4,0
8422,0,0,4,0
1793,0,0,4,0
5228,0,0,4,0
1008,0,0,4,0
845,-0.0625,0.3125,1,-0.000188623
56,0.05,0.55,1,1.76E-05
282,-0.125,0.375,1,-0.000151077
712,-0.05,0.4,1,-0.000162748
623188,0,0,2,0
1566,0.1,0.1,4,0.000178978
461,0,0.1,4,0
39,0.375,0.2,0,3.34E-05
133,0,0,4,0
8,-0.4,0.7,3,-2.56E-05
10161,0,0,4,0
1328,0,0,4,0
291,-0.75,1,3,-0.002494372
7145,0,0,4,0
227,0,0,4,0
212,0.136363636,0.5,1,0.0001652
2743,-0.1,0.25,4,-0.000783741
52,-0.05,0.716666667,1,-2.13E-05
133,0.214285714,0.5,1,0.000162863
106,0.08,0.77,1,7.46E-05
209448,-0.15,0.4,2,-0.143626432
388,0.1,0.383333333,1,0.000169987
516,0,0.066666667,4,0
895,0.266666667,0.5,1,0.001363856
173,0,0.1,4,0
96,-0.466666667,0.666666667,3,-0.000341345
133,0.5,0.75,0,0.00057002
8,-0.25,1,3,-2.29E-05
1630,-0.2,0.4,1,-0.001490337
266,0,0,4,0
177,0,0,4,0
133,0.5,0.75,0,0.00057002
0,0.25,0.333333333,1,0
67,0,0,4,0
1016,0,0,4,0
6327,0.4,1,0,0.028924425
60,0.125,0.425,1,3.64E-05
273,0,0,4,0
238,0.008333333,0.016666667,4,3.78E-07
453,0,0,4,0
9152,0.416666667,0.583333333,0,0.025423098
29,0,0,4,0
298,0,0,4,0
35,-0.25,1,3,-0.000100003
153,-0.158333333,0.416666667,1,-0.000115361
210,0,0,4,0
603,0.225,0.266666667,1,0.0004135
1,0,0,4,0
1,0,0,4,0
600,-0.9375,1,3,-0.006428793
393,0,0,4,0
510,0,0,4,0
1882,0,0,4,0
28027,0.4,0.75,0,0.096095881
133,0,0,4,0
436,0,0,4,0
390,-0.2,0.4,1,-0.000356584
8702,0,0,4,0
197,0.2,0.9,0,0.000405271
31505,0,0,4,0
207,0.1,0.383333333,1,9.07E-05
372,0,0,4,0
180,0,0,4,0
3798,-0.75,1,3,-0.032555407
50,0,0,4,0
133,-0.071428571,0.142857143,4,-1.55E-05
2743,0,0,4,0
360,-0.6,0.8,3,-0.001974925
31,0,0,4,0
32,0.5,0.5,0,9.14E-05
9,0.4,0.433333333,0,1.78E-05
73,0,0,4,0
179,0,0,4,0
1758,0,0,4,0
103,0.5,0.5,0,0.000294296
128,0,0,4,0
115,0,0,4,0
208,0.25,0.25,1,0.000148577
512,0,0,4,0
4033,0,0,4,0
